_id,Distributor,gross_box_office,max_theater,open_theater,open_week,opening,title,year,Domestic
66134519068e2ab147e278dd,"[ ""Paramount Pictures International"" ]","$3,296,855 ",156,156,1-Nov,"$757,061 ",Paranormal Activity 4,2012,JP
66134519068e2ab147e278de,"[ ""Gaga"" ]","$3,288,085 ",179,178,7-Apr,"$648,030 ",The Artist,2012,JP
66134519068e2ab147e278df,"[ ""20th Century Fox International"" ]","$3,120,338 ",227,227,18-May,"$697,903 ",The Descendants,2012,JP
66134519068e2ab147e278e0,"[ ""Toho Company"" ]","$3,026,813 ",253,-,23-Nov,-,Tug of War!,2012,JP
66134519068e2ab147e278e1,null,"$2,975,003 ",37,29,2-Jun,"$757,421 ",I Am: Sm Town Live World Tour In Madison Square Garden,2012,JP
66134519068e2ab147e278e2,"[ ""Warner Bros."" ]","$2,868,421 ",241,241,7-Jul,"$740,639 ",The Life of Budori Gusuko,2012,JP
66134519068e2ab147e278e3,"[ ""20th Century Fox International"" ]","$2,853,528 ",279,279,23-Nov,"$713,498 ",Crow's Thumb,2012,JP
66134519068e2ab147e278e4,"[ ""Sony Pictures Releasing"" ]","$2,821,766 ",149,145,17-Mar,"$489,938 ",Ouran High School Host Club,2012,JP
66134519068e2ab147e278e5,"[ ""Shochiku"" ]","$2,817,594 ",231,231,23-Jun,"$725,572 ","Go, Masao!",2012,JP
66134519068e2ab147e278e6,"[ ""Warner Bros."" ]","$2,795,435 ",176,176,31-Mar,"$1,031,030 ",Journey 2: The Mysterious Island,2012,JP
66134519068e2ab147e278e7,"[ ""Toei Company"" ]","$2,767,504 ",300,300,14-Jan,"$1,108,798 ",My Way,2012,JP
66134519068e2ab147e278e8,null,"$2,711,091 ",125,125,27-Oct,"$895,183 ",009 Re: Cyborg,2012,JP
66134519068e2ab147e278e9,"[ ""Toei Company"" ]","$2,665,054 ",203,203,6-Oct,"$860,394 ",I Have to Buy New Shoes,2012,JP
66134519068e2ab147e278ea,"[ ""Walt Disney Pictures"" ]","$2,573,374 ",259,259,12-Oct,"$873,787 ",The Raven,2012,JP
66134519068e2ab147e278eb,"[ ""Sony Pictures Releasing"" ]","$2,325,035 ",179,179,27-Oct,"$666,837 ",Resident Evil: Damnation,2012,JP
66134519068e2ab147e278ec,"[ ""Toei Company"" ]","$2,137,888 ",204,204,24-Mar,"$749,017 ",Train Brain Express,2012,JP
66134519068e2ab147e278ed,null,"$2,091,309 ",30,30,16-Jun,"$501,200 ",Library War: Wings of Revolution,2012,JP
66134519068e2ab147e278ee,null,"$1,997,136 ",18,18,17-Mar,"$498,345 ",Strike Witches the Movie,2012,JP
66134519068e2ab147e278ef,"[ ""Showgate"" ]","$1,872,727 ",72,72,18-Feb,"$437,051 ",Afro Tanaka,2012,JP
66134519068e2ab147e278f0,"[ ""Toei Company"" ]","$1,810,856 ",172,171,20-Oct,"$948,201 ",Space Sheriff Gavan: The Movie,2012,JP
66134519068e2ab147e278f1,null,"$1,783,666 ",46,46,26-May,"$340,914 ",Midnight in Paris,2012,JP
66134519068e2ab147e278f2,"[ ""Showgate"" ]","$1,780,758 ",73,73,13-Oct,"$815,829 ",Bakaleya High School,2012,JP
66134519068e2ab147e278f3,"[ ""Sony Pictures Releasing"" ]","$1,764,089 ",204,204,29-Sep,"$446,047 ",Hotel Transylvania,2012,JP
66134519068e2ab147e278f4,"[ ""Asmik Ace Entertainment"" ]","$1,659,800 ",47,47,28-Jan,"$461,647 ",Bread of Happiness,2012,JP
66134519068e2ab147e278f5,"[ ""Sony Pictures Releasing"" ]","$1,619,266 ",203,203,1-Jun,"$362,068 ",The Vow,2012,JP
66134519068e2ab147e278f6,"[ ""Walt Disney Pictures"" ]","$1,606,049 ",444,444,7-Jan,"$638,006 ",Fright Night,2012,JP
66134519068e2ab147e278f7,"[ ""Showgate"" ]","$1,588,242 ",132,132,11-Aug,"$401,990 ",The Kirishima Thing,2012,JP
66134519068e2ab147e278f8,"[ ""Toho-Towa"" ]","$1,530,015 ",126,126,21-Jan,"$664,224 ",Johnny English Reborn,2012,JP
66134519068e2ab147e278f9,"[ ""Shochiku"" ]","$1,524,094 ",128,128,23-Nov,"$476,721 ",Lockout,2012,JP
66134519068e2ab147e278fa,"[ ""Sony Pictures Releasing"" ]","$1,351,034 ",177,177,24-Feb,"$347,409 ",Underworld: Awakening,2012,JP
66134519068e2ab147e278fb,"[ ""Warner Bros."" ]","$1,348,352 ",93,93,4-Feb,"$594,707 ",Berserk: The Golden Age Arc I - The Egg of the King,2012,JP
66134519068e2ab147e278fc,"[ ""Walt Disney Pictures"" ]","$1,274,323 ",103,103,31-Mar,"$517,732 ",The Help,2012,JP
66134519068e2ab147e278fd,"[ ""Gaga"" ]","$1,259,474 ",53,53,22-Jun,"$302,001 ",Act of Valor,2012,JP
66134519068e2ab147e278fe,"[ ""Gaga"" ]","$1,220,249 ",79,79,14-Jan,"$458,263 ",Himizu,2012,JP
66134519068e2ab147e278ff,"[ ""Walt Disney Pictures"" ]","$1,165,126 ",170,170,9-Jun,"$400,099 ",Soul Surfer,2012,JP
66134519068e2ab147e27900,"[ ""Shochiku"" ]","$1,080,837 ",463,463,10-Mar,"$426,139 ","Welcome Home, Hayabusa",2012,JP
66134519068e2ab147e27901,null,"$1,074,459 ",76,-,5-Jan,-,Seven Souls in the Skull Castle,2012,JP
66134519068e2ab147e27902,null,"$1,011,181 ",58,58,12-May,"$323,457 ",Nakajima Miyuki Live: Utatabi gekijouban,2012,JP
66134519068e2ab147e27903,"[ ""Shochiku"" ]","$846,261 ",24,24,2-Jun,"$400,012 ",Blood-C: The Last Dark,2012,JP
66134519068e2ab147e27904,"[ ""Warner Bros."" ]","$804,258 ",93,93,23-Jun,"$355,767 ",Berserk: The Golden Age Arc I - The Egg of the King,2012,JP
66134519068e2ab147e27905,"[ ""Showgate"" ]","$784,355 ",124,124,30-Jun,"$333,366 ",The Rum Diary,2012,JP
66134519068e2ab147e27906,"[ ""Shochiku"" ]","$768,533 ",73,73,18-Aug,"$768,533 ",Fairy Tail: The Phoenix Priestess,2012,JP
66134519068e2ab147e27907,"[ ""Toho Company"" ]","$745,039 ",264,264,27-Oct,"$745,039 ",The Terminal Trust,2012,JP
66134519068e2ab147e27908,"[ ""Toei Company"" ]","$683,056 ",73,73,14-Jul,"$262,314 ",The Drudgery Train,2012,JP
