_id,Distributor,gross_box_office,max_theater,open_theater,open_week,opening,title,year,Domestic
66134824b8295afa0048a2a5,null,"$12,906,540 ",-,-,22-Dec,-,Bhagam Bhag,2006,IN
66134824b8295afa0048a2a6,null,"$9,000,930 ",-,-,17-Nov,-,Casino Royale,2006,IN
66134824b8295afa0048a2a7,null,"$7,178,931 ",-,-,8-Dec,-,Baabul,2006,IN
66134824b8295afa0048a2a8,null,"$5,192,295 ",-,-,10-Mar,-,Malamaal Weekly,2006,IN
66134824b8295afa0048a2a9,null,"$5,028,271 ",-,-,10-Nov,-,Apna Sapna Money Money,2006,IN
66134824b8295afa0048a2ab,null,"$4,523,110 ",-,-,15-Dec,-,Kabul Express,2006,IN
66134824b8295afa0048a2ac,null,"$3,309,145 ",-,-,9-Jun,-,Mission: Impossible III,2006,IN
66134824b8295afa0048a2aa,null,"$43,264,434 ",-,-,25-Dec,"$8,665,678 ",3 Idiots,2009,IN
66134824b8295afa0048a2ad,"[ ""20th Century Fox International"" ]","$27,997,726 ",-,-,18-Dec,-,Avatar,2009,IN
66134824b8295afa0048a2ae,null,"$3,200,000 ",-,-,30-Jun,-,Superman Returns,2006,IN
66134824b8295afa0048a2af,null,"$16,192,031 ",970,-,31-Jul,-,Love Aaj Kal,2009,IN
66134824b8295afa0048a2b0,null,"$10,574,012 ",-,-,8-Aug,-,Koi... Mil Gaya,2003,IN
66134824b8295afa0048a2b1,null,"$3,142,329 ",-,-,13-Jan,"$820,525 ",Zinda,2006,IN
66134824b8295afa0048a2b2,null,"$11,685,515 ",-,-,6-Nov,-,Ajab Prem Ki Ghazab Kahani,2009,IN
66134824b8295afa0048a2b3,null,"$7,130,617 ",-,-,28-Nov,-,Kal Ho Naa Ho,2003,IN
66134824b8295afa0048a2b4,null,"$3,139,109 ",-,-,26-May,-,The Da Vinci Code,2006,IN
66134824b8295afa0048a2b5,null,"$9,466,207 ",-,-,4-Dec,"$2,175,473 ",Paa,2009,IN
66134824b8295afa0048a2b6,"[ ""UTV Motion Pictures"" ]","$2,949,887 ",-,-,9-Jun,"$1,539,716 ",Chup Chup Ke,2006,IN
66134824b8295afa0048a2b7,null,"$5,613,875 ",-,-,3-Oct,-,Baghban,2003,IN
66134824b8295afa0048a2b8,null,"$8,946,866 ",-,-,27-Nov,-,De Dana Dan,2009,IN
66134824b8295afa0048a2b9,null,"$2,451,379 ",-,-,28-Apr,-,Gangster,2006,IN
66134824b8295afa0048a2ba,null,"$5,550,452 ",24,-,10-Apr,-,The Hero: Love Story of a Spy,2003,IN
66134824b8295afa0048a2bc,null,"$1,967,000 ",-,-,10-May,-,Poseidon,2006,IN
66134824b8295afa0048a2bd,null,"$5,433,601 ",-,-,24-Sep,-,Tagore,2003,IN
66134824b8295afa0048a2be,null,"$1,948,707 ",-,-,28-Apr,-,Darna Zaroori Hai,2006,IN
66134824b8295afa0048a2bf,null,"$5,369,273 ",-,-,11-Jul,-,Simhadri,2003,IN
66134824b8295afa0048a2c0,null,"$1,759,368 ",-,-,29-Dec,-,Night at the Museum,2006,IN
66134824b8295afa0048a2c1,null,"$4,183,904 ",-,-,27-Jun,-,Main Prem Ki Diwani Hoon,2003,IN
66134824b8295afa0048a2bb,null,"$8,752,001 ",675,-,16-Jan,-,CC2C,2009,IN
66134824b8295afa0048a2c2,null,"$1,301,477 ",-,-,29-Sep,-,Woh Lamhe ...,2006,IN
66134824b8295afa0048a2c3,null,"$8,377,869 ",945,-,20-Feb,-,Delhi-6,2009,IN
66134824b8295afa0048a2c4,null,"$3,903,227 ",223,-,13-Jun,-,Chalte Chalte,2003,IN
66134824b8295afa0048a2c5,null,"$7,741,053 ",-,-,14-Aug,-,Kaminey,2009,IN
66134824b8295afa0048a2c6,null,"$1,077,848 ",-,-,7-Apr,-,Underworld: Evolution,2006,IN
66134824b8295afa0048a2c7,null,"$3,652,099 ",-,-,26-Dec,-,Line of Control,2003,IN
66134824b8295afa0048a2c8,null,"$7,635,595 ",874,-,23-Jan,-,Raaz: The Mystery Continues,2009,IN
66134824b8295afa0048a2c9,null,"$971,791 ",-,-,21-Apr,-,Ice Age: The Meltdown,2006,IN
66134824b8295afa0048a2ca,null,"$3,513,768 ",109,-,30-May,-,Bhoot,2003,IN
66134824b8295afa0048a2cb,null,"$7,380,960 ",425,-,23-Jan,-,Slumdog Millionaire,2009,IN
66134824b8295afa0048a2cc,null,"$943,600 ",-,-,26-May,-,X-Men: The Last Stand,2006,IN
66134824b8295afa0048a2cd,null,"$3,457,284 ",-,-,19-Apr,-,Amma Nanna O Tamila Ammayi,2003,IN
66134824b8295afa0048a2ce,null,"$6,296,036 ",500,-,13-Feb,-,Billu,2009,IN
66134824b8295afa0048a2cf,null,"$589,977 ",-,-,29-Dec,-,I See You,2006,IN
66134824b8295afa0048a2d0,null,"$3,453,521 ",-,-,11-Jul,-,Qayamat,2003,IN
66134824b8295afa0048a2d1,null,"$4,946,388 ",-,-,2-Oct,"$1,900,619 ",Do Knot Disturb,2009,IN
66134824b8295afa0048a2d2,null,"$584,800 ",-,-,20-Oct,-,Open Season,2006,IN
66134824b8295afa0048a2d3,null,"$4,566,555 ",325,-,16-Jan,-,Arundhati,2009,IN
66134824b8295afa0048a2d4,null,"$3,230,070 ",-,-,13-Jun,-,Ninney Ishta Paddaanu,2003,IN
66134824b8295afa0048a2d5,null,"$527,685 ",-,-,24-Mar,-,Zathura: A Space Adventure,2006,IN
66134824b8295afa0048a2d6,"[ ""Warner Bros."" ]","$4,480,215 ",48,-,17-Jul,-,Harry Potter and the Half-Blood Prince,2009,IN
66134824b8295afa0048a2d7,null,"$3,165,675 ",146,-,23-May,-,Andaaz,2003,IN
66134824b8295afa0048a2d8,null,"$517,575 ",-,-,22-Sep,-,Dor,2006,IN
66134824b8295afa0048a2d9,null,"$4,029,356 ",440,-,6-Feb,-,Dev.D,2009,IN
66134824b8295afa0048a2da,null,"$3,914,500 ",550,-,30-Jan,-,Luck by Chance,2009,IN
66134824b8295afa0048a2db,null,"$3,058,301 ",-,-,11-Jul,-,Vasantham,2003,IN
66134824b8295afa0048a2dc,null,"$497,434 ",-,-,28-Apr,-,The Pink Panther,2006,IN
66134824b8295afa0048a2dd,null,"$3,111,717 ",460,460,2-Oct,"$3,111,717 ",Wake Up Sid,2009,IN
66134824b8295afa0048a2de,null,"$2,934,145 ",-,-,24-Oct,-,Shivamani,2003,IN
66134824b8295afa0048a2df,null,"$470,315 ",-,-,3-Feb,-,Mere Jeevan Saathi,2006,IN
66134824b8295afa0048a2e0,null,"$3,011,384 ",340,-,14-Jan,-,Maska,2009,IN
66134824b8295afa0048a2e1,"[ ""United International Pictures"" ]","$3,011,028 ",158,-,3-Apr,-,Fast & Furious,2009,IN
66134824b8295afa0048a2e2,null,"$389,365 ",-,-,21-Jul,-,What If?,2006,IN
66134824b8295afa0048a2e3,null,"$2,850,298 ",-,-,19-Dec,-,Munna Bhai M.B.B.S.,2003,IN
66134824b8295afa0048a2e4,null,"$2,869,784 ",-,-,3-Apr,-,8 x 10 Tasveer,2009,IN
66134824b8295afa0048a2e5,null,"$386,955 ",-,-,4-Aug,-,The Fast and the Furious: Tokyo Drift,2006,IN
66134824b8295afa0048a2e6,"[ ""United International Pictures"" ]","$2,798,175 ",20,-,26-Jun,-,Transformers: Revenge of the Fallen,2009,IN
66134824b8295afa0048a2e7,null,"$2,595,179 ",-,-,15-Aug,-,In Your Name,2003,IN
66134824b8295afa0048a2e8,null,"$2,389,325 ",550,-,6-Mar,-,13B: Fear Has a New Address,2009,IN
66134824b8295afa0048a2e9,null,"$357,874 ",-,-,18-Aug,-,Click,2006,IN
66134824b8295afa0048a2ea,null,"$2,413,089 ",-,-,28-Nov,-,Janasheen,2003,IN
66134824b8295afa0048a2eb,null,"$2,254,399 ",400,-,13-Mar,-,Gulaal,2009,IN
66134824b8295afa0048a2ec,null,"$328,771 ",-,-,15-Sep,-,The Devil Wears Prada,2006,IN
66134824b8295afa0048a2ed,null,"$2,097,609 ",600,-,6-Mar,-,Dhoondte Reh Jaoge,2009,IN
66134824b8295afa0048a2ee,null,"$2,399,257 ",-,-,17-Jan,-,Jism,2003,IN
66134824b8295afa0048a2ef,null,"$2,017,979 ",-,-,15-May,-,99,2009,IN
66134824b8295afa0048a2f0,null,"$326,603 ",-,-,24-Feb,"$121,498 ",Humko Tumse Pyaar Hai,2006,IN
66134824b8295afa0048a2f1,null,"$2,346,221 ",-,-,26-Sep,-,Zameen,2003,IN
66134824b8295afa0048a2f2,null,"$1,579,037 ",-,-,7-Aug,"$738,213 ",Agyaat,2009,IN
66134824b8295afa0048a2f3,null,"$288,587 ",-,-,14-Apr,-,Munich,2006,IN
66134824b8295afa0048a2f4,null,"$1,397,272 ",-,-,16-Oct,-,Me and Mrs. Khanna,2009,IN
66134824b8295afa0048a2f5,null,"$2,160,028 ",-,-,25-Jul,-,Terminator 3: Rise of the Machines,2003,IN
